order_id,order_date,purchase_shop,logistics_provider,shipment_date,delivery_date,delivery_days,damage_flag,book_name,category,publisher,quantity,cost_per_unit,profit_per_unit_rupees,selling_price_per_unit,line_revenue,line_cost,line_profit,courier_charge,number_of_boxes,weight_kg,other_expenses
ORD034,2024-11-06,Scholars Market,SRB Logistics,2024-11-07,2024-11-16,9,0,Naruto Vol 1,Manga,Viz Media India,20,85.5,60,145.5,2910,1710,1200,624,6,78,1861
ORD034,2024-11-06,Academic Traders,SRB Logistics,2024-11-07,2024-11-16,9,0,48 Laws of Power,Self-Help,Penguin India,20,105,70,175,3500,2100,1400,624,6,78,1861
ORD034,2024-11-06,Scholars Market,SRB Logistics,2024-11-07,2024-11-16,9,0,Twisted Love,Fiction,Penguin India,20,95,60,155,3100,1900,1200,624,6,78,1861
ORD034,2024-11-06,Academic Traders,SRB Logistics,2024-11-07,2024-11-16,9,0,Naruto Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,624,6,78,1861
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,Twisted Love,Fiction,Penguin India,20,94.5,60,154.5,3090,1890,1200,390.2,3,54,1758
ORD035,2024-12-15,Delhi Book Hub,VR Logistics,2024-12-16,2024-12-23,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,110,70,180,3600,2200,1400,390.2,3,54,1758
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,105,70,175,3500,2100,1400,390.2,3,54,1758
ORD035,2024-12-15,Delhi Book Hub,VR Logistics,2024-12-16,2024-12-23,7,0,The Silent Patient,Fiction,Penguin India,20,90,60,150,3000,1800,1200,390.2,3,54,1758
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,Naruto Vol 1,Manga,Viz Media India,20,105,70,175,3500,2100,1400,390.2,3,54,1758
ORD035,2024-12-15,Delhi Book Hub,VR Logistics,2024-12-16,2024-12-23,7,0,Data Structures in C,Academic,McGraw Hill India,20,150,65,215,4300,3000,1300,390.2,3,54,1758
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,Grays Anatomy,Medical,Elsevier India,20,315,85,400,8000,6300,1700,390.2,3,54,1758
ORD035,2024-12-15,Delhi Book Hub,VR Logistics,2024-12-16,2024-12-23,7,0,The Silent Patient,Fiction,Penguin India,20,110,70,180,3600,2200,1400,390.2,3,54,1758
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,105,70,175,3500,2100,1400,390.2,3,54,1758
ORD035,2024-12-15,Delhi Book Hub,VR Logistics,2024-12-16,2024-12-23,7,0,Engineering Mathematics,Academic,Pearson India,20,150,65,215,4300,3000,1300,390.2,3,54,1758
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,48 Laws of Power,Self-Help,Penguin India,20,105,70,175,3500,2100,1400,390.2,3,54,1758
ORD035,2024-12-15,Delhi Book Hub,VR Logistics,2024-12-16,2024-12-23,7,0,Grays Anatomy,Medical,Elsevier India,20,250,85,335,6700,5000,1700,390.2,3,54,1758
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,Twisted Love,Fiction,Penguin India,20,115.5,70,185.5,3710,2310,1400,390.2,3,54,1758
ORD035,2024-12-15,Delhi Book Hub,VR Logistics,2024-12-16,2024-12-23,7,0,One Piece Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,390.2,3,54,1758
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,Twisted Love,Fiction,Penguin India,20,94.5,60,154.5,3090,1890,1200,390.2,3,54,1758
ORD035,2024-12-15,Delhi Book Hub,VR Logistics,2024-12-16,2024-12-23,7,0,The Silent Patient,Fiction,Penguin India,20,110,70,180,3600,2200,1400,390.2,3,54,1758
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,Data Structures in C,Academic,McGraw Hill India,20,157.5,85,242.5,4850,3150,1700,390.2,3,54,1758
ORD035,2024-12-15,Delhi Book Hub,VR Logistics,2024-12-16,2024-12-23,7,0,Grays Anatomy,Medical,Elsevier India,20,300,85,385,7700,6000,1700,390.2,3,54,1758
ORD035,2024-12-15,Academic Traders,VR Logistics,2024-12-16,2024-12-23,7,0,Naruto Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,390.2,3,54,1758
ORD036,2024-12-20,Delhi Book Hub,SRB Logistics,2024-12-21,2024-12-31,10,0,The Silent Patient,Fiction,Penguin India,20,100,70,170,3400,2000,1400,544,4,68,1888
ORD036,2024-12-20,Scholars Market,SRB Logistics,2024-12-21,2024-12-31,10,0,48 Laws of Power,Self-Help,Penguin India,20,85.5,60,145.5,2910,1710,1200,544,4,68,1888
ORD036,2024-12-20,Delhi Book Hub,SRB Logistics,2024-12-21,2024-12-31,10,0,Twisted Love,Fiction,Penguin India,20,110,70,180,3600,2200,1400,544,4,68,1888
ORD036,2024-12-20,Scholars Market,SRB Logistics,2024-12-21,2024-12-31,10,0,Naruto Vol 1,Manga,Viz Media India,20,85.5,60,145.5,2910,1710,1200,544,4,68,1888
ORD036,2024-12-20,Delhi Book Hub,SRB Logistics,2024-12-21,2024-12-31,10,0,Twisted Love,Fiction,Penguin India,20,90,60,150,3000,1800,1200,544,4,68,1888
ORD036,2024-12-20,Scholars Market,SRB Logistics,2024-12-21,2024-12-31,10,0,One Piece Vol 1,Manga,Viz Media India,20,95,60,155,3100,1900,1200,544,4,68,1888
ORD036,2024-12-20,Delhi Book Hub,SRB Logistics,2024-12-21,2024-12-31,10,0,Engineering Mathematics,Academic,Pearson India,20,150,65,215,4300,3000,1300,544,4,68,1888
ORD036,2024-12-20,Scholars Market,SRB Logistics,2024-12-21,2024-12-31,10,0,One Piece Vol 1,Manga,Viz Media India,20,104.5,70,174.5,3490,2090,1400,544,4,68,1888
ORD036,2024-12-20,Delhi Book Hub,SRB Logistics,2024-12-21,2024-12-31,10,0,One Piece Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,544,4,68,1888
ORD036,2024-12-20,Scholars Market,SRB Logistics,2024-12-21,2024-12-31,10,0,Twisted Love,Fiction,Penguin India,20,104.5,70,174.5,3490,2090,1400,544,4,68,1888
ORD036,2024-12-20,Delhi Book Hub,SRB Logistics,2024-12-21,2024-12-31,10,0,Grays Anatomy,Medical,Elsevier India,20,250,85,335,6700,5000,1700,544,4,68,1888
ORD036,2024-12-20,Scholars Market,SRB Logistics,2024-12-21,2024-12-31,10,0,One Piece Vol 1,Manga,Viz Media India,20,104.5,70,174.5,3490,2090,1400,544,4,68,1888
ORD036,2024-12-20,Delhi Book Hub,SRB Logistics,2024-12-21,2024-12-31,10,0,It Ends With Us,Fiction,Simon & Schuster India,20,90,60,150,3000,1800,1200,544,4,68,1888
ORD036,2024-12-20,Scholars Market,SRB Logistics,2024-12-21,2024-12-31,10,0,Grays Anatomy,Medical,Elsevier India,20,237.5,85,322.5,6450,4750,1700,544,4,68,1888
ORD036,2024-12-20,Delhi Book Hub,SRB Logistics,2024-12-21,2024-12-31,10,0,The Silent Patient,Fiction,Penguin India,20,90,60,150,3000,1800,1200,544,4,68,1888
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,Naruto Vol 1,Manga,Viz Media India,20,90,60,150,3000,1800,1200,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,0,Naruto Vol 1,Manga,Viz Media India,20,92,60,152,3040,1840,1200,384,3,48,1737
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,48 Laws of Power,Self-Help,Penguin India,20,90,60,150,3000,1800,1200,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,0,Engineering Mathematics,Academic,Pearson India,20,165.6,85,250.6,5012,3312,1700,384,3,48,1737
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,The Silent Patient,Fiction,Penguin India,20,100,70,170,3400,2000,1400,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,0,One Piece Vol 1,Manga,Viz Media India,20,92,60,152,3040,1840,1200,384,3,48,1737
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,100,70,170,3400,2000,1400,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,0,The Silent Patient,Fiction,Penguin India,20,92,60,152,3040,1840,1200,384,3,48,1737
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,Naruto Vol 1,Manga,Viz Media India,20,90,60,150,3000,1800,1200,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,0,Grays Anatomy,Medical,Elsevier India,20,276,85,361,7220,5520,1700,384,3,48,1737
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,Grays Anatomy,Medical,Elsevier India,20,250,85,335,6700,5000,1700,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,0,One Piece Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,384,3,48,1737
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,The Silent Patient,Fiction,Penguin India,20,100,70,170,3400,2000,1400,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,92,60,152,3040,1840,1200,384,3,48,1737
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,Grays Anatomy,Medical,Elsevier India,20,250,85,335,6700,5000,1700,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,0,One Piece Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,384,3,48,1737
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,110,70,180,3600,2200,1400,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,0,48 Laws of Power,Self-Help,Penguin India,20,82.8,60,142.8,2856,1656,1200,384,3,48,1737
ORD037,2025-01-17,Delhi Book Hub,SRB Logistics,2025-01-18,2025-01-26,8,0,Twisted Love,Fiction,Penguin India,20,100,70,170,3400,2000,1400,384,3,48,1737
ORD037,2025-01-17,Metro Book Distributors,SRB Logistics,2025-01-18,2025-01-26,8,1,Data Structures in C,Academic,McGraw Hill India,20,165.6,85,250.6,5012,3312,1700,384,3,48,1737
